city_mpg,class,combination_mpg,cylinders,displacement,drive,fuel_type,highway_mpg,make,model,transmission,year,mpg_diff,engine_efficiency,engine_power_density,size_category,drivetrain_type,vehicle_age,fuel_efficiency_category,is_high_performance,is_luxury,is_electric,is_diesel,is_hybrid,is_automatic,is_manual,make_encoded,class_encoded,drive_encoded,fuel_type_encoded,transmission_encoded,size_category_encoded,drivetrain_type_encoded,city_mpg_scaled,combination_mpg_scaled,cylinders_scaled,displacement_scaled,highway_mpg_scaled,year_scaled,vehicle_age_scaled,engine_efficiency_scaled
24,compact car,27,4.0,2.0,awd,gas,33,audi,a4 quattro,m,2018,9,13.432835820895523,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,0,1,2,0,1,2,1,3,0,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
21,compact car,23,4.0,2.0,awd,gas,27,subaru,wrx,m,2018,6,11.442786069651742,0.49875311720698257,small,all_wheel,6,medium,0,0,0,0,0,0,1,27,0,1,2,1,3,0,-0.056511180565791394,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,-0.31622776601683794,0.31622776601683794,-0.05836416238930092
18,compact car,21,4.0,2.0,awd,gas,24,subaru,wrx,a,2018,6,10.447761194029852,0.49875311720698257,small,all_wheel,6,medium,0,0,0,0,0,1,0,27,0,1,2,0,3,0,-0.4250623581687781,-0.4107693608767603,-0.7266130964452053,-0.7325044296539646,-0.6752243875666561,-0.31622776601683794,0.31622776601683794,-0.05984139421223401
24,midsize car,27,4.0,2.0,awd,gas,34,audi,a5 sportback quattro,a,2018,10,13.432835820895523,0.49875311720698257,medium,all_wheel,6,medium,0,1,0,0,0,1,0,2,2,1,2,0,1,0,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
18,large car,20,6.0,3.8,awd,gas,25,genesis,g80 awd,a,2018,7,5.2493438320209975,0.632279534109817,large,all_wheel,6,low,1,1,0,0,0,1,0,10,1,1,2,0,0,0,-0.4250623581687781,-0.5446100886505861,0.3943888756301469,0.6989590234795237,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.06755905810606155
19,large car,22,6.0,3.8,rwd,gas,27,genesis,g80 rwd,a,2018,8,5.774278215223098,0.632279534109817,large,rear_wheel,6,medium,1,1,0,0,0,1,0,10,1,3,2,0,0,3,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.6989590234795237,-0.23572922406173205,-0.31622776601683794,0.31622776601683794,-0.06677973108136456
23,small sport utility vehicle,25,4.0,2.0,awd,gas,27,audi,q5,a,2018,4,12.437810945273633,0.49875311720698257,suv_small,all_wheel,6,medium,0,1,0,0,0,1,0,2,7,1,2,0,6,0,0.18918960450286637,0.12459355021854322,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,-0.31622776601683794,0.31622776601683794,-0.05688693056636785
24,subcompact car,27,4.0,2.0,awd,gas,34,audi,a5 quattro,a,2018,10,13.432835820895523,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,1,0,2,11,1,2,0,3,0,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
21,subcompact car,24,6.0,3.0,awd,gas,30,audi,s5,a,2018,9,7.9734219269103,0.49916805324459235,small,all_wheel,6,medium,1,1,0,0,0,1,0,2,11,1,2,0,3,0,-0.056511180565791394,-0.009247177555282664,0.3943888756301469,0.06275304430908452,0.20376593944319205,-0.31622776601683794,0.31622776601683794,-0.06351484278188653
20,subcompact car,23,6.0,3.0,awd,gas,29,audi,s5 cabriolet,a,2018,9,7.641196013289037,0.49916805324459235,small,all_wheel,6,medium,1,1,0,0,0,1,0,2,11,1,2,0,3,0,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,0.057267551608217344,-0.31622776601683794,0.31622776601683794,-0.0640080713473509
21,compact car,24,6.0,3.0,awd,gas,30,audi,s4,a,2018,9,7.9734219269103,0.49916805324459235,small,all_wheel,6,medium,1,1,0,0,0,1,0,2,0,1,2,0,3,0,-0.056511180565791394,-0.009247177555282664,0.3943888756301469,0.06275304430908452,0.20376593944319205,-0.31622776601683794,0.31622776601683794,-0.06351484278188653
21,midsize car,24,6.0,3.0,awd,gas,30,audi,s5 sportback,a,2018,9,7.9734219269103,0.49916805324459235,medium,all_wheel,6,medium,1,1,0,0,0,1,0,2,2,1,2,0,1,0,-0.056511180565791394,-0.009247177555282664,0.3943888756301469,0.06275304430908452,0.20376593944319205,-0.31622776601683794,0.31622776601683794,-0.06351484278188653
17,large car,20,6.0,3.3,awd,gas,24,genesis,g80 awd,a,2018,7,6.042296072507553,0.5490848585690515,large,all_wheel,6,low,1,1,0,0,0,1,0,10,1,1,2,0,0,0,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.3013302864979991,-0.6752243875666561,-0.31622776601683794,0.31622776601683794,-0.06638182695093016
17,large car,20,6.0,3.3,rwd,gas,25,genesis,g80 rwd,a,2018,8,6.042296072507553,0.5490848585690515,large,rear_wheel,6,low,1,1,0,0,0,1,0,10,1,3,2,0,0,3,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.3013302864979991,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.06638182695093016
19,small sport utility vehicle,21,6.0,3.0,awd,gas,24,audi,sq5,a,2018,5,6.9767441860465125,0.49916805324459235,suv_small,all_wheel,6,medium,1,1,0,0,0,1,0,2,7,1,2,0,6,0,-0.3022119656344492,-0.4107693608767603,0.3943888756301469,0.06275304430908452,-0.6752243875666561,-0.31622776601683794,0.31622776601683794,-0.06499452847827963
12,standard sport utility vehicle,15,12.0,6.0,awd,gas,19,bentley,bentayga,a,2018,7,2.4958402662229617,0.4995836802664446,suv_large,all_wheel,6,low,1,1,0,0,0,1,0,3,10,1,2,0,5,0,-1.1621647133747515,-1.2138137275197156,3.7573947918562034,2.4485254661982316,-1.4077163267415296,-0.31622776601683794,0.31622776601683794,-0.0716469590134779
24,subcompact car,27,4.0,2.0,rwd,gas,34,bmw,430i convertible,a,2018,10,13.432835820895523,0.49875311720698257,small,rear_wheel,6,medium,0,1,0,0,0,1,0,4,11,3,2,0,3,3,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
22,subcompact car,26,4.0,2.0,awd,gas,32,bmw,430i xdrive convertible,a,2018,10,12.935323383084578,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,1,0,4,11,1,2,0,3,0,0.0663392119685375,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.4967627151131414,-0.31622776601683794,0.31622776601683794,-0.05614831465490131
21,subcompact car,24,6.0,3.0,rwd,gas,29,bmw,440i convertible,a,2018,8,7.9734219269103,0.49916805324459235,small,rear_wheel,6,medium,1,1,0,0,0,1,0,4,11,3,2,0,3,3,-0.056511180565791394,-0.009247177555282664,0.3943888756301469,0.06275304430908452,0.057267551608217344,-0.31622776601683794,0.31622776601683794,-0.06351484278188653
20,subcompact car,23,6.0,3.0,awd,gas,29,bmw,440i xdrive convertible,a,2018,9,7.641196013289037,0.49916805324459235,small,all_wheel,6,medium,1,1,0,0,0,1,0,4,11,1,2,0,3,0,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,0.057267551608217344,-0.31622776601683794,0.31622776601683794,-0.0640080713473509
17,subcompact car,20,6.0,3.0,rwd,gas,25,bmw,m4 convertible,m,2018,8,6.64451827242525,0.49916805324459235,small,rear_wheel,6,low,1,1,0,0,0,0,1,4,11,3,2,1,3,3,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.06275304430908452,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.06548775704374399
16,subcompact car,19,6.0,3.0,rwd,gas,22,bmw,m4 convertible,a,2018,6,6.312292358803987,0.49916805324459235,small,rear_wheel,6,low,1,1,0,0,0,1,0,4,11,3,2,0,3,3,-0.6707631432374358,-0.6784508164244121,0.3943888756301469,0.06275304430908452,-0.9682211632366056,-0.31622776601683794,0.31622776601683794,-0.06598098560920837
20,subcompact car,23,6.0,3.0,rwd,gas,29,bmw,640i convertible,a,2018,9,7.641196013289037,0.49916805324459235,small,rear_wheel,6,medium,1,1,0,0,0,1,0,4,11,3,2,0,3,3,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,0.057267551608217344,-0.31622776601683794,0.31622776601683794,-0.0640080713473509
19,subcompact car,22,6.0,3.0,awd,gas,28,bmw,640i xdrive convertible,a,2018,9,7.308970099667775,0.49916805324459235,small,all_wheel,6,medium,1,1,0,0,0,1,0,4,11,1,2,0,3,0,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.08923083622675736,-0.31622776601683794,0.31622776601683794,-0.06450129991281527
17,subcompact car,20,8.0,4.4,rwd,gas,25,bmw,650i convertible,a,2018,8,4.535147392290249,0.5493133583021224,small,rear_wheel,6,low,1,1,0,0,0,1,0,4,11,3,2,0,3,3,-0.547912750703107,-0.5446100886505861,1.5153908477054991,1.1761135078573535,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.0686193669832003
16,subcompact car,19,8.0,4.4,awd,gas,25,bmw,650i xdrive convertible,a,2018,9,4.308390022675737,0.5493133583021224,small,all_wheel,6,low,1,1,0,0,0,1,0,4,11,1,2,0,3,0,-0.6707631432374358,-0.6784508164244121,1.5153908477054991,1.1761135078573535,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.06895601505169184
15,subcompact car,17,8.0,4.4,rwd,gas,22,bmw,m6 convertible,m,2018,7,3.8548752834467117,0.5493133583021224,small,rear_wheel,6,low,1,1,0,0,0,0,1,4,11,3,2,1,3,3,-0.7936135357717647,-0.9461322719720638,1.5153908477054991,1.1761135078573535,-0.9682211632366056,-0.31622776601683794,0.31622776601683794,-0.06962931118867495
14,subcompact car,16,8.0,4.4,rwd,gas,20,bmw,m6 convertible,a,2018,6,3.6281179138321993,0.5493133583021224,small,rear_wheel,6,low,1,1,0,0,0,1,0,4,11,3,2,0,3,3,-0.9164639283060936,-1.0799729997458898,1.5153908477054991,1.1761135078573535,-1.261217938906555,-0.31622776601683794,0.31622776601683794,-0.0699659592571665
24,compact car,27,4.0,2.0,rwd,gas,34,bmw,430i coupe,a,2018,10,13.432835820895523,0.49875311720698257,small,rear_wheel,6,medium,0,1,0,0,0,1,0,4,0,3,2,0,3,3,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
21,compact car,25,4.0,2.0,rwd,gas,33,bmw,430i coupe,m,2018,12,12.437810945273633,0.49875311720698257,small,rear_wheel,6,medium,0,1,0,0,0,0,1,4,0,3,2,1,3,3,-0.056511180565791394,0.12459355021854322,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,-0.31622776601683794,0.31622776601683794,-0.05688693056636785
23,compact car,27,4.0,2.0,awd,gas,33,bmw,430i xdrive coupe,a,2018,10,13.432835820895523,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,1,0,4,0,1,2,0,3,0,0.18918960450286637,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
24,compact car,27,4.0,2.0,rwd,gas,34,bmw,430i gran coupe,a,2018,10,13.432835820895523,0.49875311720698257,small,rear_wheel,6,medium,0,1,0,0,0,1,0,4,0,3,2,0,3,3,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.7897594907830908,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
23,compact car,27,4.0,2.0,awd,gas,33,bmw,430i xdrive gran coupe,a,2018,10,13.432835820895523,0.49875311720698257,small,all_wheel,6,medium,0,1,0,0,0,1,0,4,0,1,2,0,3,0,0.18918960450286637,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.6432611029481161,-0.31622776601683794,0.31622776601683794,-0.05540969874343478
21,compact car,25,6.0,3.0,rwd,gas,32,bmw,440i coupe,a,2018,11,8.305647840531561,0.49916805324459235,small,rear_wheel,6,medium,0,1,0,0,0,1,0,4,0,3,2,0,3,3,-0.056511180565791394,0.12459355021854322,0.3943888756301469,0.06275304430908452,0.4967627151131414,-0.31622776601683794,0.31622776601683794,-0.06302161421642216
21,compact car,25,6.0,3.0,awd,gas,31,bmw,440i xdrive coupe,a,2018,10,8.305647840531561,0.49916805324459235,small,all_wheel,6,medium,0,1,0,0,0,1,0,4,0,1,2,0,3,0,-0.056511180565791394,0.12459355021854322,0.3943888756301469,0.06275304430908452,0.35026432727816675,-0.31622776601683794,0.31622776601683794,-0.06302161421642216
19,compact car,23,6.0,3.0,awd,gas,29,bmw,440i xdrive coupe,m,2018,10,7.641196013289037,0.49916805324459235,small,all_wheel,6,medium,1,1,0,0,0,0,1,4,0,1,2,1,3,0,-0.3022119656344492,-0.14308790532910853,0.3943888756301469,0.06275304430908452,0.057267551608217344,-0.31622776601683794,0.31622776601683794,-0.0640080713473509
21,compact car,25,6.0,3.0,rwd,gas,32,bmw,440i gran coupe,a,2018,11,8.305647840531561,0.49916805324459235,small,rear_wheel,6,medium,0,1,0,0,0,1,0,4,0,3,2,0,3,3,-0.056511180565791394,0.12459355021854322,0.3943888756301469,0.06275304430908452,0.4967627151131414,-0.31622776601683794,0.31622776601683794,-0.06302161421642216
21,compact car,25,6.0,3.0,awd,gas,31,bmw,440i xdrive gran coupe,a,2018,10,8.305647840531561,0.49916805324459235,small,all_wheel,6,medium,0,1,0,0,0,1,0,4,0,1,2,0,3,0,-0.056511180565791394,0.12459355021854322,0.3943888756301469,0.06275304430908452,0.35026432727816675,-0.31622776601683794,0.31622776601683794,-0.06302161421642216
17,compact car,20,6.0,3.0,rwd,gas,25,bmw,m4 coupe,m,2018,8,6.64451827242525,0.49916805324459235,small,rear_wheel,6,low,1,1,0,0,0,0,1,4,0,3,2,1,3,3,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.06275304430908452,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.06548775704374399
17,compact car,20,6.0,3.0,rwd,gas,24,bmw,m4 coupe,a,2018,7,6.64451827242525,0.49916805324459235,small,rear_wheel,6,low,1,1,0,0,0,1,0,4,0,3,2,0,3,3,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.06275304430908452,-0.6752243875666561,-0.31622776601683794,0.31622776601683794,-0.06548775704374399
20,compact car,23,6.0,3.0,rwd,gas,29,bmw,640i gran coupe,a,2018,9,7.641196013289037,0.49916805324459235,small,rear_wheel,6,medium,1,1,0,0,0,1,0,4,0,3,2,0,3,3,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.06275304430908452,0.057267551608217344,-0.31622776601683794,0.31622776601683794,-0.0640080713473509
19,compact car,22,6.0,3.0,awd,gas,28,bmw,640i xdrive gran coupe,a,2018,9,7.308970099667775,0.49916805324459235,small,all_wheel,6,medium,1,1,0,0,0,1,0,4,0,1,2,0,3,0,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.06275304430908452,-0.08923083622675736,-0.31622776601683794,0.31622776601683794,-0.06450129991281527
17,compact car,20,8.0,4.4,rwd,gas,25,bmw,650i gran coupe,a,2018,8,4.535147392290249,0.5493133583021224,small,rear_wheel,6,low,1,1,0,0,0,1,0,4,0,3,2,0,3,3,-0.547912750703107,-0.5446100886505861,1.5153908477054991,1.1761135078573535,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.0686193669832003
16,compact car,19,8.0,4.4,awd,gas,25,bmw,650i xdrive gran coupe,a,2018,9,4.308390022675737,0.5493133583021224,small,all_wheel,6,low,1,1,0,0,0,1,0,4,0,1,2,0,3,0,-0.6707631432374358,-0.6784508164244121,1.5153908477054991,1.1761135078573535,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.06895601505169184
16,compact car,19,8.0,4.4,awd,gas,25,bmw,alpina b6 xdrive gran coupe,a,2018,9,4.308390022675737,0.5493133583021224,small,all_wheel,6,low,1,1,0,0,0,1,0,4,0,1,2,0,3,0,-0.6707631432374358,-0.6784508164244121,1.5153908477054991,1.1761135078573535,-0.5287259997316814,-0.31622776601683794,0.31622776601683794,-0.06895601505169184
20,small sport utility vehicle,23,6.0,3.2,fwd,gas,29,jeep,cherokee fwd,a,2019,9,7.165109034267913,0.5324459234608986,suv_small,front_wheel,5,medium,1,0,0,0,0,1,0,16,7,2,2,0,6,2,-0.17936157310012027,-0.14308790532910853,0.3943888756301469,0.22180453910169448,0.057267551608217344,0.0,0.0,-0.06471487863742445
19,small sport utility vehicle,22,6.0,3.2,awd,gas,27,jeep,cherokee 4wd,a,2019,8,6.853582554517134,0.5324459234608986,suv_small,all_wheel,5,medium,1,0,0,0,0,1,0,16,7,1,2,0,6,0,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.22180453910169448,-0.23572922406173205,0.0,0.0,-0.06517737645114649
18,small sport utility vehicle,21,6.0,3.2,4wd,gas,26,jeep,cherokee 4wd active drive ii,a,2019,8,6.542056074766355,0.5324459234608986,suv_small,four_wheel,5,medium,1,0,0,0,0,1,0,16,7,0,2,0,6,1,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.22180453910169448,-0.38222761189670673,0.0,0.0,-0.06563987426486852
18,small sport utility vehicle,21,6.0,3.2,4wd,gas,24,jeep,cherokee trailhawk 4wd,a,2019,6,6.542056074766355,0.5324459234608986,suv_small,four_wheel,5,medium,1,0,0,0,0,1,0,16,7,0,2,0,6,1,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.22180453910169448,-0.6752243875666561,0.0,0.0,-0.06563987426486852
16,two seater,19,8.0,6.2,rwd,gas,25,chevrolet,corvette,m,2019,9,3.0595813204508855,0.7740324594257179,sports,rear_wheel,5,low,1,0,0,0,0,0,1,7,12,3,2,1,4,3,-0.6707631432374358,-0.6784508164244121,1.5153908477054991,2.607576960990842,-0.5287259997316814,0.0,0.0,-0.07081001890715256
15,two seater,18,8.0,6.2,rwd,gas,25,chevrolet,corvette,a,2019,10,2.898550724637681,0.7740324594257179,sports,rear_wheel,5,low,1,0,0,0,0,1,0,7,12,3,2,0,4,3,-0.7936135357717647,-0.8122915441982379,1.5153908477054991,2.607576960990842,-0.5287259997316814,0.0,0.0,-0.07104908782535671
14,two seater,17,8.0,6.2,rwd,gas,23,chevrolet,corvette z06,a,2019,9,2.737520128824477,0.7740324594257179,sports,rear_wheel,5,low,1,0,0,0,0,1,0,7,12,3,2,0,4,3,-0.9164639283060936,-0.9461322719720638,1.5153908477054991,2.607576960990842,-0.8217227754016309,0.0,0.0,-0.07128815674356086
30,compact car,34,4.0,1.4,fwd,gas,40,volkswagen,jetta,a,2019,10,24.113475177304966,0.3491271820448878,small,front_wheel,5,high,0,0,0,0,0,1,0,29,0,2,2,0,3,2,1.0491423522431687,1.329160100182976,-0.7266130964452053,-1.2096589140317942,1.668749817792939,0.0,0.0,-0.03955302949514247
30,compact car,34,4.0,1.4,fwd,gas,40,volkswagen,jetta,m,2019,10,24.113475177304966,0.3491271820448878,small,front_wheel,5,high,0,0,0,0,0,0,1,29,0,2,2,1,3,2,1.0491423522431687,1.329160100182976,-0.7266130964452053,-1.2096589140317942,1.668749817792939,0.0,0.0,-0.03955302949514247
22,small sport utility vehicle,25,4.0,2.4,fwd,gas,29,kia,sorento fwd,a,2019,7,10.37344398340249,0.5985037406483791,suv_small,front_wheel,5,medium,0,0,0,0,0,1,0,17,7,2,2,0,6,2,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.414401440068745,0.057267551608217344,0.0,0.0,-0.05995172687950702
24,small sport utility vehicle,27,4.0,2.0,fwd,gas,31,infiniti,qx50,a,2019,7,13.432835820895523,0.49875311720698257,suv_small,front_wheel,5,medium,0,1,0,0,0,1,0,14,7,2,2,0,6,2,0.31203999703719526,0.39227500576619495,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,0.0,0.0,-0.05540969874343478
19,small sport utility vehicle,22,6.0,3.3,fwd,gas,26,kia,sorento fwd,a,2019,7,6.646525679758309,0.5490848585690515,suv_small,front_wheel,5,medium,1,0,0,0,0,1,0,17,7,2,2,0,6,2,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.3013302864979991,-0.38222761189670673,0.0,0.0,-0.06548477681072004
24,small sport utility vehicle,26,4.0,2.0,awd,gas,30,infiniti,qx50 awd,a,2019,6,12.935323383084578,0.49875311720698257,suv_small,all_wheel,5,medium,0,1,0,0,0,1,0,14,7,1,2,0,6,0,0.31203999703719526,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.20376593944319205,0.0,0.0,-0.05614831465490131
21,small sport utility vehicle,23,4.0,2.4,awd,gas,26,kia,sorento awd,a,2019,5,9.543568464730292,0.5985037406483791,suv_small,all_wheel,5,medium,0,0,0,0,0,1,0,17,7,1,2,0,6,0,-0.056511180565791394,-0.14308790532910853,-0.7266130964452053,-0.414401440068745,-0.38222761189670673,0.0,0.0,-0.06118377499738896
19,small sport utility vehicle,21,6.0,3.3,awd,gas,24,kia,sorento awd,a,2019,5,6.344410876132931,0.5490848585690515,suv_small,all_wheel,5,medium,1,0,0,0,0,1,0,17,7,1,2,0,6,0,-0.3022119656344492,-0.4107693608767603,0.3943888756301469,0.3013302864979991,-0.6752243875666561,0.0,0.0,-0.0659333018808251
15,two seater,17,8.0,6.2,rwd,gas,22,chevrolet,corvette z06,m,2019,7,2.737520128824477,0.7740324594257179,sports,rear_wheel,5,low,1,0,0,0,0,0,1,7,12,3,2,1,4,3,-0.7936135357717647,-0.9461322719720638,1.5153908477054991,2.607576960990842,-0.9682211632366056,0.0,0.0,-0.07128815674356086
18,minivan,21,6.0,3.3,fwd,gas,24,kia,sedona,a,2019,6,6.344410876132931,0.5490848585690515,minivan,front_wheel,5,medium,1,0,0,0,0,1,0,17,5,2,2,0,2,2,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.3013302864979991,-0.6752243875666561,0.0,0.0,-0.0659333018808251
23,small sport utility vehicle,26,4.0,2.0,fwd,gas,31,jeep,cherokee fwd,a,2019,8,12.935323383084578,0.49875311720698257,suv_small,front_wheel,5,medium,0,0,0,0,0,1,0,16,7,2,2,0,6,2,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,0.0,0.0,-0.05614831465490131
22,small sport utility vehicle,25,4.0,2.4,fwd,gas,31,jeep,cherokee fwd,a,2019,9,10.37344398340249,0.5985037406483791,suv_small,front_wheel,5,medium,0,0,0,0,0,1,0,16,7,2,2,0,6,2,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.414401440068745,0.35026432727816675,0.0,0.0,-0.05995172687950702
21,small sport utility vehicle,24,4.0,2.0,awd,gas,29,jeep,cherokee 4wd,a,2019,8,11.940298507462687,0.49875311720698257,suv_small,all_wheel,5,medium,0,0,0,0,0,1,0,16,7,1,2,0,6,0,-0.056511180565791394,-0.009247177555282664,-0.7266130964452053,-0.7325044296539646,0.057267551608217344,0.0,0.0,-0.05762554647783439
21,small sport utility vehicle,24,4.0,2.4,awd,gas,29,jeep,cherokee 4wd,a,2019,8,9.958506224066392,0.5985037406483791,suv_small,all_wheel,5,medium,0,0,0,0,0,1,0,16,7,1,2,0,6,0,-0.056511180565791394,-0.009247177555282664,-0.7266130964452053,-0.414401440068745,0.057267551608217344,0.0,0.0,-0.06056775093844799
20,small sport utility vehicle,22,4.0,2.0,4wd,gas,26,jeep,cherokee trailhawk 4wd,a,2019,6,10.945273631840797,0.49875311720698257,suv_small,four_wheel,5,medium,0,0,0,0,0,1,0,16,7,0,2,0,6,1,-0.17936157310012027,-0.2769286331029344,-0.7266130964452053,-0.7325044296539646,-0.38222761189670673,0.0,0.0,-0.05910277830076747
20,small sport utility vehicle,23,4.0,2.0,4wd,gas,27,jeep,cherokee 4wd active drive ii,a,2019,7,11.442786069651742,0.49875311720698257,suv_small,four_wheel,5,medium,0,0,0,0,0,1,0,16,7,0,2,0,6,1,-0.17936157310012027,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.23572922406173205,0.0,0.0,-0.05836416238930092
17,compact car,20,6.0,3.3,awd,gas,25,genesis,g70 awd,a,2019,8,6.042296072507553,0.5490848585690515,small,all_wheel,5,low,1,1,0,0,0,1,0,10,0,1,2,0,3,0,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.3013302864979991,-0.5287259997316814,0.0,0.0,-0.06638182695093016
17,compact car,20,6.0,3.3,rwd,gas,26,genesis,g70 rwd,a,2019,9,6.042296072507553,0.5490848585690515,small,rear_wheel,5,low,1,1,0,0,0,1,0,10,0,3,2,0,3,3,-0.547912750703107,-0.5446100886505861,0.3943888756301469,0.3013302864979991,-0.38222761189670673,0.0,0.0,-0.06638182695093016
21,compact car,23,4.0,2.0,awd,gas,28,genesis,g70 awd,a,2019,7,11.442786069651742,0.49875311720698257,small,all_wheel,5,medium,0,1,0,0,0,1,0,10,0,1,2,0,3,0,-0.056511180565791394,-0.14308790532910853,-0.7266130964452053,-0.7325044296539646,-0.08923083622675736,0.0,0.0,-0.05836416238930092
22,compact car,25,4.0,2.0,rwd,gas,30,genesis,g70 rwd,a,2019,8,12.437810945273633,0.49875311720698257,small,rear_wheel,5,medium,0,1,0,0,0,1,0,10,0,3,2,0,3,3,0.0663392119685375,0.12459355021854322,-0.7266130964452053,-0.7325044296539646,0.20376593944319205,0.0,0.0,-0.05688693056636785
18,compact car,22,4.0,2.0,rwd,gas,28,genesis,g70 rwd,m,2019,10,10.945273631840797,0.49875311720698257,small,rear_wheel,5,medium,0,1,0,0,0,0,1,10,0,3,2,1,3,3,-0.4250623581687781,-0.2769286331029344,-0.7266130964452053,-0.7325044296539646,-0.08923083622675736,0.0,0.0,-0.05910277830076747
20,small sport utility vehicle,22,4.0,2.0,awd,gas,25,buick,envision awd,a,2019,5,10.945273631840797,0.49875311720698257,suv_small,all_wheel,5,medium,0,0,0,0,0,1,0,5,7,1,2,0,6,0,-0.17936157310012027,-0.2769286331029344,-0.7266130964452053,-0.7325044296539646,-0.5287259997316814,0.0,0.0,-0.05910277830076747
19,small pickup truck,22,6.0,3.5,fwd,gas,26,honda,ridgeline fwd,a,2019,7,6.267806267806268,0.5823627287853578,truck_small,front_wheel,5,medium,1,0,0,0,0,1,0,12,6,2,2,0,8,2,-0.3022119656344492,-0.2769286331029344,0.3943888756301469,0.4603817812906091,-0.38222761189670673,0.0,0.0,-0.06604703045985459
18,standard pickup truck,21,6.0,3.5,awd,gas,25,honda,ridgeline awd,a,2019,7,5.982905982905983,0.5823627287853578,truck_large,all_wheel,5,medium,1,0,0,0,0,1,0,12,9,1,2,0,7,0,-0.4250623581687781,-0.4107693608767603,0.3943888756301469,0.4603817812906091,-0.5287259997316814,0.0,0.0,-0.06646999854590808
23,small sport utility vehicle,26,4.0,2.0,awd,gas,31,volvo,xc40 awd,a,2019,8,12.935323383084578,0.49875311720698257,suv_small,all_wheel,5,medium,0,0,0,0,0,1,0,30,7,1,2,0,6,0,0.18918960450286637,0.2584342779923691,-0.7266130964452053,-0.7325044296539646,0.35026432727816675,0.0,0.0,-0.05614831465490131
